"CNTSCHID","Region","generalPISA","finlitPISA","FLindicator","ST001D01T","ST004D01T","AGE","ISCEDD","ISCEDO","BELANGN","HEDRES","WEALTH","ST013Q01TA","IMMIG","MISCED","FISCED","BMMJ1","BFMJ2","EMOSUPS","REPEAT","OUTHOURS","MMINS","LMINS","PV1MATH","PV1READ","ANXTEST","MOTIVAT","SC001Q01TA","SC048Q01NA","SC048Q02NA","SC048Q03NA","SCHSIZE","CLSIZE","RATCMP1","LEADPD","SCHAUT","EDUSHORT","STRATIO","CNTSTUID","PV1FLIT"
5600002,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","Vocational","Dutch",-0.5199,0.5353,"0-10 books","Native","ISCED 3B, C","ISCED 3B, C",28,31,1.0991,"Did not repeat a <grade>",10,200,200,466.782,440.049,-1.9346,-3.0877,"A small town (3 000 to about 15 000 people)",11,35,4,680,18,0.9016,0.4475,0.83,1.3451,8.2424,5601959,466.362
5600002,"Belgium: Flemish community",1,1,0,"Grade 9","Female",15,"C","Vocational","Dutch",-0.6529,-0.5051,"11-25 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",22,57,-0.889,"Repeated a <grade>",15,0,0,434.623,434.382,0.5209,-0.8771,"A small town (3 000 to about 15 000 people)",11,35,4,680,18,0.9016,0.4475,0.83,1.3451,8.2424,5603524,441.181
5600002,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","Vocational","Dutch",1.1563,0.4049,"More than 500 books","Native","ISCED 5A, 6","ISCED 5A, 6",82,52,-0.2495,"Did not repeat a <grade>",32,150,200,512.589,512.316,-0.1593,-0.8771,"A small town (3 000 to about 15 000 people)",11,35,4,680,18,0.9016,0.4475,0.83,1.3451,8.2424,5605932,445.207
5600002,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"C","Vocational","Dutch",1.1563,1.4236,"0-10 books","Native","ISCED 3B, C","ISCED 5B",25,39,0.2493,"Did not repeat a <grade>",34,0,0,371.341,304.822,-2.505,-1.3988,"A small town (3 000 to about 15 000 people)",11,35,4,680,18,0.9016,0.4475,0.83,1.3451,8.2424,5604513,392.496
5600002,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"C","Vocational","Dutch",1.1563,0.6083,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",45,34,-0.889,"Did not repeat a <grade>",20,300,300,440.423,443.554,0.0752,-0.8695,"A small town (3 000 to about 15 000 people)",11,35,4,680,18,0.9016,0.4475,0.83,1.3451,8.2424,5600998,542.952
5600002,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","Vocational","Dutch",-0.6303,0.1166,"0-10 books","Native","ISCED 1","ISCED 1",24,71,-1.2602,"Repeated a <grade>",10,150,200,428.652,396.322,-0.5644,-1.0255,"A small town (3 000 to about 15 000 people)",11,35,4,680,18,0.9016,0.4475,0.83,1.3451,8.2424,5605462,376.088
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,0.7938,"0-10 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",17,44,-0.889,"Did not repeat a <grade>",10,250,200,597.597,518.342,-0.9464,-1.1822,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5602558,569.803
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,0.2011,"201-500 books","Native","ISCED 5B","ISCED 5A, 6",69,45,1.0991,"Did not repeat a <grade>",19,250,250,493.167,545.386,-0.4154,-0.9207,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5601341,567.452
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,-0.2861,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 5B",30,57,1.0991,"Did not repeat a <grade>",32,250,200,646.239,589.588,-0.9848,-0.8234,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5602875,655.804
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",0.0321,-0.4073,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",76,43,1.0991,"Did not repeat a <grade>",8,250,250,525.382,511.323,-0.5792,-0.9331,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5603317,621.865
5600003,"Belgium: Flemish community",1,1,1,"Grade 10","Male",16,"A","General","Dutch",1.1563,0.8372,"More than 500 books","Native","ISCED 5A, 6","ISCED 5A, 6",76,75,1.0991,"Did not repeat a <grade>",9,250,200,670.128,581.161,0.2495,1.3961,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5600943,614.801
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",0.6829,0.4236,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 5B",69,18,0.0264,"Did not repeat a <grade>",9,250,200,457.131,392.202,-0.0345,-1.1706,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5604906,491.37
5600003,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","Vocational","Dutch",-0.5343,0.2149,"101-200 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",43,72,0.4662,"Repeated a <grade>",10,200,200,578.205,434.955,0.8459,-1.1822,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5600009,531.132
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,-0.7311,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",21,18,0.5658,"Did not repeat a <grade>",48,250,200,574.679,515.414,-0.7425,0.3377,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5600521,670.651
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,0.4606,"26-100 books","Native","ISCED 2","ISCED 5B",27,82,-0.889,"Did not repeat a <grade>",3,250,200,582.787,553.193,-0.9377,-0.1651,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5601663,665.408
5600003,"Belgium: Flemish community",1,1,1,"Grade 9","Male",16,"A","Vocational","Dutch",0.1927,0.9379,"0-10 books","Native","ISCED 3B, C","ISCED 3B, C",45,60,-0.889,"Repeated a <grade>",36,150,150,431.743,425.14,-1.0535,-0.4849,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5602075,495.728
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","Vocational","Dutch",1.1563,0.0986,"0-10 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",31,54,-0.889,"Did not repeat a <grade>",7,150,150,540.318,530.565,0.1441,0.4631,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5604935,579.914
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","Vocational","Another language (BEL)",-0.4966,0.1189,"0-10 books","Second-Generation","ISCED 1","ISCED 2",35,35,-0.889,"Did not repeat a <grade>",10,150,200,518.545,471.822,-2.505,-0.1651,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5602701,600.675
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",0.0321,-1.3607,"0-10 books","Native","ISCED 5A, 6","ISCED 3A, ISCED 4",55,18,0.4662,"Did not repeat a <grade>",11,250,200,552.069,564.292,0.0752,-0.4495,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5604546,549.459
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",0.2156,0.9625,"11-25 books","Native","ISCED 5B","ISCED 2",69,24,1.0991,"Did not repeat a <grade>",11,250,200,552.136,548.622,-0.6762,-0.2908,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5605350,658.127
5600003,"Belgium: Flemish community",1,1,1,"Grade 10","Male",16,"A","General","Dutch",1.1563,0.4168,"26-100 books","Native","ISCED 5A, 6","ISCED 5A, 6",27,79,0.3838,"Did not repeat a <grade>",10,250,200,605.877,548.361,-0.4221,0.1111,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5604824,579.623
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","Vocational","Dutch",-0.5343,0.4885,"11-25 books","Native","ISCED 5B","ISCED 5A, 6",27,43,0.1711,"Did not repeat a <grade>",10,150,200,591.315,543.759,-2.505,0.5539,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5601657,532.949
5600003,"Belgium: Flemish community",1,1,1,"Grade 9","Female",16,"A","Vocational","Dutch",0.1927,-0.1028,"11-25 books","Native","ISCED 5B","ISCED 3A, ISCED 4",35,52,-0.2495,"Repeated a <grade>",6,100,200,479.047,492.849,0.2594,0.1609,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5601291,545.552
5600003,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","Vocational","Dutch",-0.7026,1.185,"11-25 books","Native","ISCED 3A, ISCED 4","ISCED 5B",16,71,-0.889,"Repeated a <grade>",29,150,200,469.068,428.6,0.7993,-1.1822,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5605055,466.739
5600003,"Belgium: Flemish community",1,1,1,"Grade 10","Female",16,"A","Vocational","Dutch",-0.7026,-0.4891,"More than 500 books","Native","ISCED 3B, C","ISCED 3A, ISCED 4",16,37,-1.3298,"Did not repeat a <grade>",14,150,200,592.818,625.966,0.6538,-0.9854,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5605696,592.699
5600003,"Belgium: Flemish community",1,1,1,"Grade 10","Female",16,"A","Vocational","Dutch",1.1563,0.8692,"26-100 books","Native","ISCED 5A, 6","ISCED 3A, ISCED 4",35,29,-0.2511,"Did not repeat a <grade>",19,150,200,525.485,543.241,-0.5306,-1.1706,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5602923,536.609
5600003,"Belgium: Flemish community",1,1,1,"Grade 10","Female",16,"A","General","Dutch",0.0321,-0.3614,"101-200 books","Native","ISCED 5B","ISCED 3B, C",59,32,1.0991,"Did not repeat a <grade>",13,250,200,636.642,645.868,1.1924,-0.1624,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5600902,596.581
5600003,"Belgium: Flemish community",1,1,1,"Grade 10","Female",16,"A","General","Dutch",-1.0509,0.1016,"101-200 books","Native","ISCED 3A, ISCED 4","ISCED 5A, 6",44,52,0.3838,"Did not repeat a <grade>",11,250,200,601.145,653.16,-1.1074,-0.7012,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5604301,703.588
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,-0.287,"11-25 books","Native","ISCED 5B","ISCED 5B",39,37,1.0991,"Did not repeat a <grade>",8,250,250,563.265,516.205,-0.4671,-0.4954,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5603480,600.562
5600003,"Belgium: Flemish community",1,1,1,"Grade 11","Male",16,"A","General","Dutch",-0.1108,0.9824,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",82,60,1.0991,"Did not repeat a <grade>",13,300,200,709.378,631.169,0.0124,-0.8234,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5600895,761.065
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","Vocational","Dutch",1.1563,-0.3125,"11-25 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",16,22,1.0991,"Did not repeat a <grade>",8,150,200,601.405,596.547,-0.1593,-0.2908,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5604595,584.436
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",15,"A","General","Dutch",1.1563,0.4342,"11-25 books","Native","ISCED 3B, C","ISCED 2",45,18,0.4662,"Did not repeat a <grade>",6,250,200,642.472,598.498,-0.6425,-1.1822,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5601134,648.509
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","Vocational","Dutch",-1.0509,0.3191,"11-25 books","Native","ISCED 3B, C","ISCED 5B",16,79,1.0991,"Did not repeat a <grade>",7,150,200,480.944,542.774,0.1661,-1.6866,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5600670,603.177
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.607,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 3B, C",27,27,0.1004,"Did not repeat a <grade>",9,250,200,524.026,554.817,-0.0345,0.1717,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5601445,540.962
5600003,"Belgium: Flemish community",1,1,0,"Grade 9","Male",16,"A","Vocational","Dutch",0.0321,0.3154,"More than 500 books","Native","ISCED 5B","ISCED 3A, ISCED 4",45,28,-0.7526,"Repeated a <grade>",13,150,200,506.538,523.629,-0.7849,-0.8107,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5600287,575.689
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","Vocational","Dutch",1.1563,-0.7346,"0-10 books","Native","ISCED 5A, 6","ISCED 1",69,44,1.0991,"Did not repeat a <grade>",9,150,200,471.658,500.161,0.3997,-1.1209,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5601399,636.243
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","Vocational","Dutch",-1.3733,-0.3274,"0-10 books","Native","ISCED 5B","ISCED 3A, ISCED 4",44,25,-1.7562,"Did not repeat a <grade>",4,150,200,515.753,551.477,1.4226,-2.395,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5605387,535.146
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,-0.2935,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 2",16,21,1.0991,"Did not repeat a <grade>",20,250,200,702.951,649.757,0.5209,-0.4954,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5603456,720.929
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",0.1927,1.4461,"26-100 books","Native","ISCED 5A, 6","ISCED 5A, 6",75,88,-0.3306,"Did not repeat a <grade>",15,250,200,609.224,564.258,0.0274,-0.2111,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5605757,585.383
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",15,"A","General","Dutch",0.0321,-0.0838,"201-500 books","Native","ISCED 5B","ISCED 5B",65,43,1.0991,"Did not repeat a <grade>",16,250,200,543.973,550.33,-0.2616,-0.2111,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5600395,582.567
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",0.1927,0.0577,"11-25 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",69,66,-0.889,"Did not repeat a <grade>",6,250,200,671.902,604.722,-1.1074,-1.358,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5602088,670.768
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Male",15,"A","Vocational","Dutch",1.1563,-0.0708,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",16,26,0.1004,"Did not repeat a <grade>",17,150,200,676.333,574.003,-0.6871,-0.8771,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5600139,513.51
5600003,"Belgium: Flemish community",1,1,1,"Grade 10","Female",16,"A","Vocational","Dutch",0.1927,-0.0093,"11-25 books","Native","ISCED 5B","ISCED 5B",27,31,1.0991,"Did not repeat a <grade>",3,200,200,470.468,450.84,-0.1593,-1.1822,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5600381,504.493
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","Vocational","Dutch",0.0321,-0.18,"0-10 books","Native","ISCED 3A, ISCED 4","ISCED 5B",45,57,1.0991,"Did not repeat a <grade>",12,150,200,472.717,486.694,-0.3053,-1.0795,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5602354,580.651
5600003,"Belgium: Flemish community",1,1,1,"Grade 10","Male",16,"A","General","Dutch",1.1563,0.8066,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",28,52,1.0991,"Did not repeat a <grade>",6,250,200,614.242,676.578,-0.6871,-0.1651,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5605768,685.772
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","Vocational","Dutch",0.1927,-0.0105,"11-25 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",45,30,-0.889,"Did not repeat a <grade>",4,150,200,521.824,460.183,-0.6871,-0.8771,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5604406,523.15
5600003,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",0.0321,-0.7022,"26-100 books","Native","ISCED 5A, 6","ISCED 5A, 6",57,65,-0.889,"Did not repeat a <grade>",8,250,250,625.279,670.984,-1.7918,-0.2243,"A small town (3 000 to about 15 000 people)",5,5,15,1060,18,1.2353,-0.6676,0.83,0.0504,11.7778,5606256,678.695
5600004,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",1.1563,-0.4593,"201-500 books","Native","ISCED 5B","ISCED 3B, C",69,35,0.4662,"Did not repeat a <grade>",32,240,240,643.753,574.602,-0.7425,-1.358,"A town (15 000 to about 100 000 people)",2,10,5,878,23,0.7627,1.1284,0.83,-1.2541,13.5077,5602030,664.747
5600004,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,-0.0169,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",28,28,0.4662,"Did not repeat a <grade>",21,200,200,507.984,533.558,0.7882,-1.0676,"A town (15 000 to about 100 000 people)",2,10,5,878,23,0.7627,1.1284,0.83,-1.2541,13.5077,5606074,568.241
5600004,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.1598,"201-500 books","Native","ISCED 5B","ISCED 5A, 6",43,48,0.1004,"Did not repeat a <grade>",18,200,250,514.862,555.85,1.3538,-0.8771,"A town (15 000 to about 100 000 people)",2,10,5,878,23,0.7627,1.1284,0.83,-1.2541,13.5077,5606209,647.185
5600004,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",0.0321,-0.2411,"26-100 books","Native","ISCED 5A, 6","ISCED 5A, 6",43,82,1.0991,"Did not repeat a <grade>",7,200,200,614.086,628.476,-0.4221,0.4631,"A town (15 000 to about 100 000 people)",2,10,5,878,23,0.7627,1.1284,0.83,-1.2541,13.5077,5604479,609.28
5600004,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",0.2156,0.3874,"0-10 books","Native","ISCED 5B","ISCED 3A, ISCED 4",30,18,-0.889,"Did not repeat a <grade>",5,200,200,568.439,646.619,-0.0836,-0.9331,"A town (15 000 to about 100 000 people)",2,10,5,878,23,0.7627,1.1284,0.83,-1.2541,13.5077,5604563,529.572
5600004,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.2305,"101-200 books","Native","ISCED 5A, 6","ISCED 5A, 6",25,45,0.5658,"Did not repeat a <grade>",9,200,250,565.386,637.435,-0.0345,-0.3263,"A town (15 000 to about 100 000 people)",2,10,5,878,23,0.7627,1.1284,0.83,-1.2541,13.5077,5603190,611.307
5600004,"Belgium: Flemish community",1,1,0,"Grade 10","Female",15,"A","General","Dutch",1.1563,0.1718,"More than 500 books","Native","ISCED 5A, 6","ISCED 5A, 6",85,25,1.0991,"Did not repeat a <grade>",22,250,200,458.026,555.459,0.2014,-1.1822,"A town (15 000 to about 100 000 people)",2,10,5,878,23,0.7627,1.1284,0.83,-1.2541,13.5077,5604820,589.493
5600004,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",-0.5343,1.2653,"0-10 books","Native","ISCED 3B, C","ISCED 5B",28,43,-1.8533,"Did not repeat a <grade>",31,200,200,548.68,506.145,-0.6871,-0.8133,"A town (15 000 to about 100 000 people)",2,10,5,878,23,0.7627,1.1284,0.83,-1.2541,13.5077,5604864,531.849
5600004,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","",-0.1108,0.0966,"","Native","","",22,28,-0.889,"Did not repeat a <grade>",2,250,200,586.591,552.732,-2.505,-1.5446,"A town (15 000 to about 100 000 people)",2,10,5,878,23,0.7627,1.1284,0.83,-1.2541,13.5077,5606533,502.14
5600004,"Belgium: Flemish community",1,1,0,"Grade 10","Male",16,"A","General","Dutch",-0.7218,0.5881,"26-100 books","Native","ISCED 5B","ISCED 5A, 6",45,28,-0.889,"Did not repeat a <grade>",22,250,200,646.683,627.331,-1.1166,-1.7353,"A town (15 000 to about 100 000 people)",2,10,5,878,23,0.7627,1.1284,0.83,-1.2541,13.5077,5601221,568.406
5600004,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.1885,"101-200 books","Native","ISCED 2","ISCED 3A, ISCED 4",22,29,1.0991,"Did not repeat a <grade>",11,200,200,608.25,651.3,0.5769,-1.1822,"A town (15 000 to about 100 000 people)",2,10,5,878,23,0.7627,1.1284,0.83,-1.2541,13.5077,5600340,669.744
5600004,"Belgium: Flemish community",1,1,0,"Grade 9","Female",16,"A","General","",-0.7218,-0.2387,"","Native","","",28,18,-1.3298,"Repeated a <grade>",8,200,200,550.093,488.236,0.2594,-1.5486,"A town (15 000 to about 100 000 people)",2,10,5,878,23,0.7627,1.1284,0.83,-1.2541,13.5077,5600528,598.333
5600004,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,0.3578,"26-100 books","Native","ISCED 3A, ISCED 4","ISCED 5A, 6",75,71,0.4662,"Did not repeat a <grade>",12,200,250,546.011,575.528,-0.0345,-0.4982,"A town (15 000 to about 100 000 people)",2,10,5,878,23,0.7627,1.1284,0.83,-1.2541,13.5077,5605693,581.763
5600004,"Belgium: Flemish community",1,1,0,"Grade 10","Female",16,"A","General","Dutch",1.1563,-0.2357,"201-500 books","Native","ISCED 1","ISCED 5A, 6",28,77,-0.3306,"Did not repeat a <grade>",13,200,250,623.738,653.985,0.8459,0.0078,"A town (15 000 to about 100 000 people)",2,10,5,878,23,0.7627,1.1284,0.83,-1.2541,13.5077,5602687,640.838
